,name,address,city,rigeon
935,울산호계신천점,울산광역시 북구 호계9길 15 (호계동) 1층,울산광역시,북구
936,울산화봉연암점,울산광역시 북구 두부곡4길 36 ,울산광역시,북구
937,울산화정점,울산 동구 대송동 140-20,울산,동구
938,울주삼남점,울산광역시 울주군 삼남면 중남1길 2-4 ,울산광역시,울주군
939,"울진본점(명변,올리브치킨)",경상북도 울진군 울진읍 연호로 27 (BBQ 울진본점) ,경상북도,울진군
940,울진온정점,경상북도 울진군 온정면 백암온천로 1275 ,경상북도,울진군
941,울진평해점,경상북도 울진군 평해읍 월송정로 143 ,경상북도,울진군
942,웅진플레이도시점,"경기도 부천시 원미구 조마루로 2 상동, 스포츠센타동1층 E102호,F106호 ",경기도,부천시
943,웅포베어리버,전북 익산시 웅포면 웅포리 172-9 3층,전북,익산시
944,원광대점(올리브카페),"전라북도 익산시 익산대로58길 23 (신동, 피플하우스) ",전라북도,익산시
945,원주개운점,강원도 원주시 단구로 243 (단구동) ,강원도,원주시
946,원주관설점(BBQ+닭2),강원 원주시 관설동 1455-5번지 1층,강원,원주시
947,원주구곡점,강원도 원주시  늘품로 45 늘품로 46,강원도,원주시
948,원주단계점,강원도 원주시 백간공원길 16-2 (단계동) 1층,강원도,원주시
949,원주명륜점(2),강원 원주시 명륜동 824-4번지,강원,원주시
950,원주무실스타점(프리미엄)(2),강원도 원주시 봉바위길 60 1층 (무실동),강원도,원주시
951,원주무실점,강원 원주시 무실동 1714번지 103호,강원,원주시
952,원주봉산점,강원 원주시 봉산동 902-202,강원,원주시
953,원주우산점(Express)(2),강원도 원주시 우산로 45 (우산동) 지상1층,강원도,원주시
954,원주일산점,"강원도 원주시 천사로 175 (일산동,1층)",강원도,원주시
955,원주태장점,강원도 원주시 흥양로18번길 35 (태장동) 1층 101호,강원도,원주시
956,원주혁신도시점,"강원도 원주시 입춘로 73 (반곡동) 1층 108호(반곡동, 채움빌딩)",강원도,원주시
957,원주흥업점,강원도 원주시 흥업면 남원로 85 ,강원도,원주시
958,원평스타점,경북 구미시 원평동 77-60 청산빌라 103호,경북,구미시
959,원효로점,서울 용산구 원효로4가 118-3 영천빌딩1층,서울,용산구
960,월곡역점,"서울특별시 성북구 화랑로 76 (하월곡동, 코업스타클 ",서울특별시,성북구
961,월피공원점,"경기도 안산시 상록구 예술광장1로 22 (월피동, 안산 1층 104",경기도,안산시
962,위례점,"경기도 성남시 수정구 위례광장로 41 (창곡동) 1층 113호(창곡동,지엠프라자)",경기도,성남시
963,위례중앙2호점,"경기도 성남시 수정구 위례광장로 310 (창곡동, 우성 ",경기도,성남시
964,위례중앙본점,"경기도 성남시 수정구 위례광장로 311 (창곡동, 위례3 상가동 2층 205호",경기도,성남시
965,율량2지구점(올리브카페),충청북도 청주시 청원구 율봉로 272 1층 103호(율량동),충청북도,청주시
966,은평뉴타운구파발점(Cafe),서울 은평구 진관동 106 은평뉴타운 마고정 동부센트레빌 301동 B104호,서울,은평구
967,음성대소점,충청북도 음성군 대소면 오태로137번길 5-12 ,충청북도,음성군
968,응암2점,서울 은평구 응암동 674-12 ,서울,은평구
969,응암점,서울 은평구 응암동 104-36 1층,서울,은평구
970,의성행복점,경북 의성군 의성읍 중앙길 84,경북,의성군
971,의왕갈뫼점(명변2),"경기도 의왕시 오리나무로 11 (내손동, 영원주택) 내손동812-1",경기도,의왕시
972,의왕고천점,경기 의왕시 오전동 387-2번지,경기,의왕시
973,의왕내손점,경기 의왕시 내손동 652-16,경기,의왕시
974,의왕오전점,경기 의왕시 오전동 104-10,경기,의왕시
975,의왕포일점,"경기도 의왕시 안양판교로 101 (포일동, 포일메디컬센 107",경기도,의왕시
976,의정부가능점,경기 의정부시 가능1동 667-20,경기,의정부시
977,의정부신곡점,"경기도 의정부시 금신로 323 (신곡동, 대영프라자빌딩 1층 108호",경기도,의정부시
978,의정부신곡중앙점,"경기도 의정부시 동일로 454번길 7(신곡동, 5층) ",경기도,의정부시
979,의정부용현점,경기도 의정부시 오목로15번길 24 1층 일부(용현동),경기도,의정부시
980,의정부점,경기 의정부시 의정부동 221-57 ,경기,의정부시
981,의정부호원점,경기도 의정부시 평화로190번길 5 (호원동) 2층,경기도,의정부시
982,이대점(올리브카페),"서울특별시 서대문구 이화여대5길 35 1층 115호(대현동,신촌영타운 지웰)",서울특별시,서대문구
983,이문동점,서울 동대문구 휘경동 183-386 나호,서울,동대문구
984,이천마장점,경기 이천시 마장면 오천로 12,경기,이천시
985,이천부발점,경기 이천시 부발읍 무촌리 224-2 1층,경기,이천시
986,이천송정점,"경기 이천시 송정동 375-2,9 금정프라자 1동 B103호",경기,이천시
987,이천신둔점,경기도 이천시 경충대로2996번길 54 (사음동) ,경기도,이천시
988,이천중리점,경기도 이천시 경충대로2586번길 31 (중리동) ,경기도,이천시
989,이천증포점,경기도 이천시 아리역로 25 (증포동) ,경기도,이천시
990,이촌점,"서울 용산구 이촌로75길 10-7,105 ",서울,용산구
991,익산동산점,"전라북도 익산시 서동로 126 (동산동, 탐나왕족발) ",전라북도,익산시
992,익산모현점,"전라북도 익산시 선화로6길 40-7 (모현동1가, 비젼빌 ",전라북도,익산시
993,익산부송점,전라북도 익산시 부송로 110 (부송동) 1층,전라북도,익산시
994,익산어양점(프리미엄)(명변),"전라북도 익산시 무왕로19길 32 (어양동, 학원 및 소 1층",전라북도,익산시
995,익산영등점,"전라북도 익산시 고봉로32길 40 (영등동, 조이미용실) ",전라북도,익산시
996,인사동점(올리브카페),서울특별시 종로구 인사동3길 37 (인사동) ,서울특별시,종로구
997,인제원통점,강원도 인제군 북면 원통로 179-1 ,강원도,인제군
998,인창점,"경기 구리시 인창동 640-1 엘지상가, 비비큐치킨",경기,구리시
999,인천가좌점(2)(올리브카페),인천광역시 서구 건지로348번길 27 (가좌동) ,인천광역시,서구
1000,인천간석역점,인천 남동구 간석4동 390-14,인천,남동구
1001,인천간석점,인천 남동구 간석3동 34-20번지,인천,남동구
1002,인천계산3점,인천 계양구 계산2동 916-5,인천,계양구
1003,인천계산점,인천광역시 계양구 용종로 2 ,인천광역시,계양구
1004,인천구월2점,인천 남구 주안동 1554-3번지,인천,남구
1005,인천구월점,"인천광역시 남동구 성리로35번길 20-1 (구월동,1층2호 ",인천광역시,남동구
1006,인천구월캐슬점,인천 남동구 구월동 24 롯데캐슬골드상가 201,인천,남동구
1007,인천논현2점,인천 남동구 논현동 593-9번지 논현프라자 101호,인천,남동구
1008,인천논현점,"인천광역시 남동구 호구포로 212 (논현동,대양프라자1층102호)",인천광역시,남동구
1009,인천단봉오류점,"인천광역시 서구 봉화로 18 (왕길동, 드림파크 어울림 209동 101호",인천광역시,서구
1010,인천당하점(express2)(2),"인천광역시 서구 청마로167번안길 17 (당하동, 선혜프 115호",인천광역시,서구
1011,인천도화점(올리브치킨),인천광역시 남구 숙골로 114 (도화동) 108호(우리타워),인천광역시,남구
1012,인천동양점,"인천광역시 계양구 당미길 43 (동양동, 외 13필지 동 ",인천광역시,계양구
1013,인천동춘점,"인천광역시 연수구 앵고개로254번길 19-6 (동춘동, 1층일부(1호))",인천광역시,연수구
1014,인천만수2점,인천 남동구 만수5동 912-12 ,인천,남동구
1015,인천문학점,인천광역시 남구 매소홀로 550-2 (문학동),인천광역시,남구
1016,인천부개점,인천 부평구 부개동 124-35번지  1층,인천,부평구
1017,인천산곡점,"인천광역시 부평구 원적로416번길 20 1층 103,104-1,104-2호(산곡동, 한신산곡상가)",인천광역시,부평구
1018,인천산곡행운점,인천광역시 부평구 원적로 291 (산곡동) 1층,인천광역시,부평구
1019,인천서구청점,인천광역시 서구 승학로 310 (연희동) 1층,인천광역시,서구
1020,인천서창점,인천 남동구 서창동 565-6 1층일부(102호),인천,남동구
1021,인천송림점,인천 동구 송림동 125-19번지,인천,동구
1022,인천신현점,인천 서구 신현동 278~295 280-4,인천,서구
1023,인천연수점,인천 연수구 동춘동 925번지 한양1차상가 113호,인천,연수구
1024,인천영흥점(명변1)(올리브치킨),"인천광역시 옹진군 영흥면 영흥로 158 101호, 102호",인천광역시,옹진군
1025,인천옥련점,인천 연수구 옥련동 371 지상1층 101호,인천,연수구
1026,인천용현점,인천 남구 용현동 556-58 101호 ,인천,남구
1027,인천인하대점,"인천 남구 용현동 35-7, 1층",인천,남구
1028,인천작전2점,인천 계양구 작전동 64-1 삼보아파트상가 A-106,인천,계양구
1029,인천작전역점,인천 계양구 작전동 871-60 1층 4호,인천,계양구
1030,인천제물포점,인천 남구 숭의4동 1-64,인천,남구
1031,인천주안북부점,인천 남구 주안동 14-51 1층,인천,남구
1032,인천주안점,인천 남구 주안동 88-3번지,인천,남구
1033,인천청라점,인천 서구 연희동 796-13 중흥클래스 2차상가 101호,인천,서구
1034,인천청천점,인천광역시 부평구 마장로 475 (청천동) ,인천광역시,부평구
1035,인천학익점,인천 남구 학익동 244-33,인천,남구
1036,인천효성점,"인천광역시 계양구 효서로 182 (효성동, 풍림아파트) 상가동 106호",인천광역시,계양구
1037,인하대역점(올리브카페),"인천광역시 남구 독배로 311 (용현동, 비젼프라자) 1층 101호",인천광역시,남구
1038,일산대화마을점,"경기 고양시 일산서구 대화동 1~1994 1580, 한라아파트상가동 107~108호",경기,고양시
1039,일산라페스타점,"경기도 고양시 일산동구 무궁화로 20-18 (장항동, 하 1층 107호",경기도,고양시
1040,일산문촌점,"경기 고양시 일산서구 주엽동 18번지 자유프라자 108,109호",경기,고양시
1041,일산백마점(Cafe),경기 고양시 일산동구 마두동 908 외1필 정발빌딩 1층 101호,경기,고양시
1042,일산백석역점(2),경기 고양시 일산동구 백석동 1318번지 일산비잔티움1단지상가 106호,경기,고양시
1043,일산백송점,"경기도 고양시 일산동구 백석로 177 101(백석동, 백송마을임광상가)",경기도,고양시
1044,일산식사지구점,경기도 고양시 일산동구 위시티4로 79 위시티일산블루 203,경기도,고양시
1045,일산원마운트점,"경기도 고양시 일산서구 한류월드로 300 (대화동,원마운트1층,1251호)",경기도,고양시
1046,일산중산행운점,"경기도 고양시 일산동구 탄중로 426 (중산동, 중산마 중산동,중산마을1층",경기도,고양시
1047,일산탄현점(1명변),경기 고양시 일산서구 탄현동 1491-5번지 1층,경기,고양시
1048,일산하늘마을점,"경기도 고양시 일산동구 하늘마을로 76  101(중산동,하늘마을제상가동)",경기도,고양시
1049,일산후곡점,"경기도 고양시 일산서구 강선로 141 (일산동, 후곡마 후곡마을 16단지 아파트 상가 119호",경기도,고양시
1050,일원삼성점(3)(점포이전),서울 강남구 수서동 747  삼성아파트상가 12호,서울,강남구
1051,임실스타점,전라북도 임실군 임실읍 호국로 1650 ,전라북도,임실군
1052,입장하장리점,충청남도 천안시 서북구 입장면 입장로 146 1층,충청남도,천안시
1053,자곡행운점(express)(직영점위탁),"서울특별시 강남구 자곡로 191 (자곡동, 강남푸르지오 지하 1층 B05호",서울특별시,강남구
1054,자양3점,"서울특별시 광진구 능동로 49 (자양동,1층)",서울특별시,광진구
1055,잠실스타점,서울 송파구 신천동 11 장미씨상가동1층 112호,서울,송파구
1056,잠실신천점,서울 송파구 잠실본동 233 번지  1층,서울,송파구
1057,잠실엘스점,"서울특별시 송파구 올림픽로 119 , 172(잠실동,지하1층)",서울특별시,송파구
1058,잠실파크리오점,서울 송파구 신천동 20-6 파크리오B상가 1층 105,서울,송파구
1059,장기수변점,"경기도 김포시 김포한강2로23번길 10 (장기동, 라베니 1층 121호 122호",경기도,김포시
1060,장기수변점2호점(분점),"경기도 김포시 김포한강2로 23번길 10, B118호 (장기 ",경기도,김포시
1061,장산역점(올리브카페),부산광역시 해운대구 해운대로 802 (웅신시네아트 B동 ,부산광역시,해운대구
1062,장성상무대점,전라남도 장성군 삼계면 사창로 57 ,전라남도,장성군
1063,장안행복점,서울특별시 동대문구 사가정로25길 60 (장안동) 1층,서울특별시,동대문구
1064,장호원행복점,경기도 이천시 장호원읍 샘재로147번길 7 ,경기도,이천시
1065,장흥일영점(점명변2장흥행복점express2),"경기도 양주시 장흥면 호국로 156 나동 2층 104호,105호",경기도,양주시
1066,적성점(3명변),경기 파주시 적성면 마지리 46-6번지,경기,파주시
1067,전곡점,경기 연천군 전곡읍 전곡리 468-4,경기,연천군
1068,전남강진점,전라남도 강진군 강진읍 보은로2길 36 ,전라남도,강진군
1069,전남곡성점,전라남도 곡성군 곡성읍 군청로 14 ,전라남도,곡성군
1070,전남광영점,전남 광양시 광영동 784-14,전남,광양시
1071,전남구례화엄사점,전남 구례군 마산면 황전리 842-17,전남,구례군
1072,전남나주시내점,전라남도 나주시 중앙로 7 (남내동) ,전라남도,나주시
1073,전남남부점,전남 순천시 장천동 85-81 101호(1층),전남,순천시
1074,전남남평점,전라남도 나주시 남평읍 남평1로 10 ,전라남도,나주시
1075,전남대불점,전남 영암군 삼호읍 용앙리 1661-6,전남,영암군
1076,전남대정문점,광주광역시 북구 자미로66번길 8 (신안동) 1층,광주광역시,북구
1077,전남미평점,전라남도 여수시  대학로 27 ,전라남도,여수시
1078,전남벌교점,전라남도 보성군 벌교읍 채동선로 223 1층,전라남도,보성군
1079,전남보성점(express),전남 보성군 보성읍 우산리 631-1 보성우산주공아파트 1층102호,전남,보성군
1080,전남순천금당점,전남 순천시 해룡면 상삼리 614-4,전남,순천시
1081,전남순천연향2점,전남 순천시 연향동 1613-2,전남,순천시
1082,전남연향점,"전라남도 순천시 연향번영4길 30 (연향동, 좋은친구들 1층",전라남도,순천시
1083,전남영광점,전라남도 영광군 영광읍 신남로 216 ,전라남도,영광군
1084,전남영암삼호점,전라남도 영암군 삼호읍 신항로 135-29 ,전라남도,영암군
1085,전남완도명사십리점,전라남도 완도군 신지면 명사십리길 71-3 ,전라남도,완도군
1086,전남완도행운점,전라남도 완도군 완도읍 개포로 175 ,전라남도,완도군
1087,전남장흥점,전라남도 장흥군 장흥읍 장흥로 16 ,전라남도,장흥군
1088,전남장흥점(올리브카페),전라남도 장흥군 장흥읍 장흥대로 3482 (월정빌딩) 1층,전라남도,장흥군
1089,전남조례점,전라남도 순천시 봉화2길 71 (조례동),전라남도,순천시
1090,전남진도점,전라남도 진도군 진도읍 남문길 42-2 ,전라남도,진도군
1091,전남해남점,전라남도 해남군 해남읍 북부순환로 204 ,전라남도,해남군
1092,전남화순점,"전라남도 화순군 화순읍 중앙로 93, 1층 ",전라남도,화순군
1093,전농점 Cafe,서울 동대문구 전농동 38-18,서울,동대문구
1094,전북봉동3공단점,전라북도 완주군 봉동읍 봉동로 326 ,전라북도,완주군
1095,전북순창점,전라북도 순창군 순창읍 옥천로 42 ,전라북도,순창군
1096,전북혁신점,전라북도 전주시 완산구 오공로 43-22 (중동) 108호,전라북도,전주시
1097,전주금암점,"전라북도 전주시 덕진구 조경단로 104 (금암동, 아가 1층",전라북도,전주시
1098,전주삼천점,전북 전주시 완산구 삼천동1가 657-8,전북,전주시
1099,전주서신점,"전라북도 전주시 완산구 여울로 109-9 (서신동, 엘지 제상가동 1층 102호(서신동)",전라북도,전주시
1100,전주송천점,전라북도 전주시 덕진구 오송1길 15 (송천동1가) 103호,전라북도,전주시
1101,전주신도시점,전북 전주시 완산구 효자동2가 1327-4,전북,전주시
1102,전주아중점,전라북도 전주시 덕진구 한배미로 16 (인후동1가),전라북도,전주시
1103,정관신도시점,부산 기장군 정관면 모전2길 22,부산,기장군
1104,정남점,경기 화성시 정남면 괘랑리 1051-1 번지,경기,화성시
1105,정릉중앙점,서울 성북구 정릉동 587번지 정릉꿈의그린 2단지 상가,서울,성북구
1106,정릉풍림스타점,"서울특별시 성북구 솔샘로25길 20 (정릉동, 정릉풍림 ",서울특별시,성북구
1107,정릉행복점,서울특별시 성북구 보국문로 83-1 (정릉동) 1층 (주)엘와이에프앤비,서울특별시,성북구
1108,정왕본동점,경기도 시흥시 정왕시장길 25 (정왕동) 1층 102호,경기도,시흥시
1109,정읍상동행운점,"전라북도 정읍시 충정로 16 (상동, 내장산빌딩) ",전라북도,정읍시
1110,정읍수성점(2)(올리브카페),"전라북도 정읍시 중앙로 131 (수성동, SHOW) ",전라북도,정읍시
1111,정자영화점,"경기도 수원시 장안구 장안로 52-1 (영화동, 음악자녀 1층",경기도,수원시
1112,제주남광점,제주특별자치도 제주시 오복4길 14 (이도이동) ,제주특별자치도,제주시
1113,제주남원점,제주특별자치도 서귀포시 남원읍 태위로679번길 12-1 ,제주특별자치도,서귀포시
1114,제주담모라리조트점,제주특별자치도 서귀포시 안덕면 사계리 745 ,제주특별자치도,서귀포시
1115,제주도남점,제주특별자치도 제주시 도남로 21-1 (도남동) ,제주특별자치도,제주시
1116,제주도두점,제주 제주시 도두1동 2538번지,제주,제주시
1117,제주봉개점,제주특별자치도 제주시 번영로 458 (봉개동) 1층,제주특별자치도,제주시
1118,제주삼도점,제주 제주시 삼도1동 537-16,제주,제주시
1119,제주삼무공원점,제주특별자치도 제주시 삼무로 40 (연동) 2층,제주특별자치도,제주시
1120,제주삼화점,제주특별자치도 제주시 화삼북로 143 (삼양이동) 1층,제주특별자치도,제주시
1121,제주서귀일호점,제주 서귀포시 서귀동 279-7,제주,서귀포시
1122,제주서홍점(올리브카페)(명변),제주특별자치도 서귀포시 중앙로 199 1층 상가4호(서홍동),제주특별자치도,서귀포시
1123,제주성산점,제주특별자치도 서귀포시 성산읍 고성오조로 71-1 ,제주특별자치도,서귀포시
1124,제주신연동점,제주 제주시 연동 1496번지 연화1로,제주,제주시
1125,제주아라점(cafe)(2),제주특별자치도 제주시 아란8길 (아라일동) 1층,제주특별자치도,제주시
1126,제주연동점,제주 제주시 연동 285-9,제주,제주시
1127,제주영어교육도시점(2)(올리브치킨3),제주특별자치도 서귀포시 대정읍 에듀시티로 40 1층,제주특별자치도,서귀포시
1128,제주외도점,제주 제주시 외도2동 250-1,제주,제주시
1129,제주용담점(3)(express),제주특별자치도 제주시 용담로 92 (용담이동) ,제주특별자치도,제주시
1130,제주월정점,제주 제주시 구좌읍 행원리 1537-5 ,제주,제주시
1131,제주이도초교점,제주특별자치도 제주시 청사로 86 (도남동) ,제주특별자치도,제주시
1132,제주인제점,제주특별자치도 제주시 고마로 65 (일도이동) 1층,제주특별자치도,제주시
1133,제주일도점(4),제주 제주시 일도2동 100-5번지,제주,제주시
1134,제주평화로점,제주특별자치도 제주시 애월읍 평화로 2157 상가-5(프시케월드1층),제주특별자치도,제주시
1135,제주하귀애월점,제주 제주시 애월읍 하귀2리 1863,제주,제주시
1136,제주한림점,제주특별자치도 제주시 한림읍 한림로 703 1층,제주특별자치도,제주시
1137,제주함덕점,제주 북제주군 조천읍 함덕리 1252-2,제주,북제주군
1138,제주협재점,제주특별자치도 제주시 한림읍 협재1길 44 1층,제주특별자치도,제주시
1139,제주화북점(올리브치킨),제주특별자치도 제주시 일주동로 197 (화북일동) 1층,제주특별자치도,제주시
1140,제천로즈웰점,충청북도 제천시 신백로 33 (신백동) ,충청북도,제천시
1141,제천장락점(CAFE),충북 제천시 장락동 431-38 1층 103,충북,제천시
1142,"조치원점(express,명변1)",세종특별자치시 조치원읍 섭골길 20 1동 1층 상가,세종특별자치시,조치원읍
1143,종로6가점(cafe),서울 종로구 종로6가 138-1번지,서울,종로구
1144,종로본점,서울특별시 종로구 청계천로 81 (관철동),서울특별시,종로구
1145,종암1동점(cafe),서울 성북구 종암동 84-39번지 1층,서울,성북구
1146,주문진점,강원도 강릉시 주문진읍 신리천로 56 ,강원도,강릉시
1147,죽전월드마크점,"대구광역시 달서구 와룡로 169 (감삼동, 월드마크웨스 1층 101-111호",대구광역시,달서구
1148,중계은행점,서울 노원구 중계동 366-10 중원코아빌딩 1층 105,서울,노원구
1149,중계중앙점,서울 노원구 중계동 360-15 건영A상가 107,서울,노원구
1150,중랑역점,"서울특별시 중랑구 중랑천로12길 45 (상봉동, 지앤지 2층",서울특별시,중랑구
1151,증산신도시점(2)(express),경상남도 양산시 물금읍 새실로 159 D동 109호(나래메트로시티),경상남도,양산시
1152,지리산온천점,"전라남도 구례군 산동면 지리산온천로 262 101호, 102호",전라남도,구례군
1153,지산행복점,대구광역시 수성구 지산로3길 69 (지산동) ,대구광역시,수성구
1154,지현예성점,충청북도 충주시 예성로 60-1 (지현동) ,충청북도,충주시
1155,직산삼은점(올리브치킨)(2),충청남도 천안시 서북구 직산읍 삼은3길 32 1층,충청남도,천안시
1156,진영신도시점(치킨앤비어),경상남도 김해시 진영읍 김해대로349번길 4-9 ,경상남도,김해시
1157,진월효덕점,광주광역시 남구 화산로31번길 23 (진월동) 1층 103호(효우빌딩),광주광역시,남구
1158,진접택지점(cafe),경기 남양주시 진접읍 금곡리 1081-1번지,경기,남양주시
1159,진주망경점,경남 진주시 망경동 69-54,경남,진주시
1160,진주문산점,경남 진주시 문산읍 월아산로 1083 1층,경남,진주시
1161,진주상봉점,경남 진주시 상봉동 802-1,경남,진주시
1162,진주상평점,경상남도 진주시 돗골로123번길 4 (상대동) ,경상남도,진주시
1163,진주이현점,경남 진주시 이현동 102-19,경남,진주시
1164,진주일반성점,경남 진주시 일반성면 창촌리 645-5,경남,진주시
1165,진주중앙점,경상남도 진주시 비봉로 54 (계동) ,경상남도,진주시
1166,진주초전점(2)(Express),경상남도 진주시 초전북로61번길 6-5 (초전동) 1층,경상남도,진주시
1167,진주충무공점,"경상남도 진주시 충의로 20-17 (충무공동, 가온누리) 107호",경상남도,진주시
1168,진주칠암점,경남 진주시 칠암동 동진로 20번길 25,경남,진주시
1169,진주평거점,"경상남도 진주시 새평거로 30 (평거동, 엠코타운 더프 ",경상남도,진주시
1170,진주하대점,경상남도 진주시 도동로 189 ,경상남도,진주시
1171,진천덕산점,충북 진천군 덕산면 용몽리 588,충북,진천군
1172,진해용원점,"경상남도 창원시 진해구 용원서로 38 용원동,송해빌딩105호106호",경상남도,창원시
1173,진해자은점(N)(express)(2),"경상남도 창원시 진해구 냉천로 106 (자은동, 성원아 상가동 105호",경상남도,창원시
1174,진해제덕점,경상남도 창원시 진해구 제덕로179번길 7 3동 1층,경상남도,창원시
1175,진해풍호점,경남 창원시 진해구 풍호동 305-8 마린푸르지오 상가 ,경남,창원시
1176,창동본점,서울특별시 도봉구 마들로11가길 15 (창동) 109호,서울특별시,도봉구
1177,창동점,"서울특별시 도봉구 도봉로136가길 73 (창동, 북한산한 104-106(창동,북한산한신휴플러스)",서울특별시,도봉구
1178,창원남양점,경상남도 창원시 성산구 가양로 90 (남양동) 1층,경상남도,창원시
1179,창원내동점,경남 창원시 내동 454-5 엑스포상가 108호,경남,창원시
1180,창원대방점(6)(명변),"경상남도 창원시 성산구 대암로 80 (대방동, 성원3차 성원3차상가 1층 131호",경상남도,창원시
1181,창원도계점,"경상남도 창원시 의창구 도계로60번길 7 (도계동, BBQ ",경상남도,창원시
1182,창원반송점,"경남 창원시 성산구 반송로 181, 2층 208호 BBQ창원반송점",경남,창원시
1183,창원북면점,경상남도 창원시 의창구 북면 천주로577번길 25  106(1층),경상남도,창원시
1184,창원사파점,경남 창원시 사파동 137-1 1층,경남,창원시
1185,창원상남스타점,"경상남도 창원시 성산구 중앙대로 90 (상남동, 디아트 1층 105호",경상남도,창원시
1186,창원상남점(express)(4),"경상남도 창원시 성산구 동산로72번길 16 (상남동, 명 1층 103호",경상남도,창원시
1187,창원신촌점,경남 창원시 신촌동 22-1 양곡상가 가동 101-2호,경남,창원시
1188,창원용호점,경상남도 창원시 의창구 창이대로478번길 16-21 (용호동),경상남도,창원시
1189,창원이동점,"경상남도 창원시 진해구 해원로 34 (이동, 예일빌딩) 102호",경상남도,창원시
1190,창원팔용점,경상남도 창원시 의창구 사화로 62 (팔용동) 1층,경상남도,창원시
1191,창전점,"서울특별시 마포구 서강로14길 5 (노고산동,1층)",서울특별시,마포구
1192,천안나사렛대점,"충청남도 천안시 서북구 나사렛대길 27 (쌍용동, 코지 101호",충청남도,천안시
1193,천안두정점,"충청남도 천안시 서북구 두정중7길 46 (두정동, 한성 1층 101 2호",충청남도,천안시
1194,천안목천점,충청남도 천안시 동남구 목천읍 충절로 767 102,충청남도,천안시
1195,천안백석점,충남 천안시 서북구 백석동 54-29 ,충남,천안시
1196,천안병천점,충청남도 천안시 동남구 병천면 아우내장터3길 2 ,충청남도,천안시
1197,천안성성본점(치킨앤비어),충청남도 천안시 서북구 성성9로 7 207호(성성동),충청남도,천안시
1198,천안성정점(치킨앤비어),충청남도 천안시 서북구 성정공원5로 37 1층 103호(성정동),충청남도,천안시
1199,천안신불당점(올리브카페),충청남도 천안시 서북구 불당32길 24 (불당동) 102호,충청남도,천안시
1200,천안차암점(올리브치킨),충청남도 천안시 서북구 3공단6로 58-5 (차암동) 1층 120호,충청남도,천안시
1201,천안청당점,충청남도 천안시 동남구 청수7로 3-1 (청당동) 1층,충청남도,천안시
1202,천안펜타포트점(올리브카페),충청남도 천안시 서북구 공원로 205 (불당동) 1층 114호,충청남도,천안시
1203,천왕역점,"서울특별시 구로구 오류로 30 (오류동, 천왕연지타운1 ",서울특별시,구로구
1204,천호점,서울 강동구 천호3동 169-35,서울,강동구
1205,철원동송점,강원 철원군 동송읍 이평리 683-24,강원,철원군
1206,첨단글로벌점(올리브치킨),"인천광역시 연수구 송도문화로28번길 28 201동, 1층 127호(송도동, 송도글로벌캠퍼스푸르지오)",인천광역시,연수구
1207,첨단신용점(프리미엄직영),광주광역시 북구 첨단연신로107번길 5 (신용동) ,광주광역시,북구
1208,청계목대점(올리브치킨),전남 무안군 청계면 도림리 311-19,전남,무안군
1209,청라타워점,"인천광역시 서구 청라커낼로260번길 7-19 (경서동,청라에이스프라자107호)",인천광역시,서구
1210,청룡점,서울 관악구 봉천동 1529-67,서울,관악구
1211,청원부용점(펀앤정),세종특별자치시 부강면 부강로 47 ,세종특별자치시,부강면
1212,청주금천점,충북 청주시 상당구  금천동 303,충북,청주시
1213,청주모충점,충청북도 청주시 흥덕구 모충로 79 (모충동) ,충청북도,청주시
1214,청주복대점,충북 청주시 흥덕구 복대동 2277번지,충북,청주시
1215,청주봉명점,충청북도 청주시 흥덕구 1순환로512번길 39 (봉명동) 1층,충청북도,청주시
1216,청주분평점,충북 청주시 흥덕구 분평동 1405,충북,청주시
1217,청주사직점,충청북도 청주시 흥덕구 창직로29번길 30 (사창동) ,충청북도,청주시
1218,청주사천점,충청북도 청주시 청원구 율천북로 53 (사천동) ,충청북도,청주시
1219,청주산남중앙점,충청북도 청주시 서원구 두꺼비로45번길 18 (산남동) 1층 101호(산남푸르지오),충청북도,청주시
1220,청주성안점,충북 청주시 상당구 석교동 33-7 2층,충북,청주시
1221,청주성화점(cafe)(2),충청북도 청주시 서원구 장전로20번길 16 (성화동) 1층,충청북도,청주시
1222,청주수곡점(올리브카페),충청북도 청주시 서원구 수곡로 63 1층 (수곡동),충청북도,청주시
1223,청주용암점(올리브치킨),충청북도 청주시 상당구 용암북로76번길 3 (용암동) 1층,충청북도,청주시
1224,청주율량점,"충청북도 청주시 청원구 율봉로176번길 55 (율량동,  ",충청북도,청주시
1225,청주풍광점,충청북도 청주시 흥덕구 풍산로47번길 57 (가경동) 1층,충청북도,청주시
1226,청주하복대점,"충청북도 청주시 흥덕구 짐대로 6 (복대동, 벽산아파 101호",충청북도,청주시
1227,추자점,제주특별자치도 제주시 추자면 추자로 14-4 ,제주특별자치도,제주시
1228,춘천강북점(올리브치킨),강원도 춘천시 충열로16번길 21-20 (우두동) 1층,강원도,춘천시
1229,춘천거두점(2)(올리브치킨3),강원도 춘천시 동내면 거두택지길 10 1층,강원도,춘천시
1230,춘천봄내행운점,강원도 춘천시 퇴계로 221 (석사동) 1층,강원도,춘천시
1231,춘천봄내행운점(올리브치킨),강원도 춘천시 퇴계로 221 (석사동) ,강원도,춘천시
1232,춘천석사점,강원 춘천시 퇴계동 971-2번지  1층,강원,춘천시
